7f30ea150d2c9ef5e0f9577664c371c1,Literature,"Essays,Memoir,NewYorkCity,UrbanLife","New York City,essays,leaving New York,personal stories,urban life,writers,anthology,city living",General
f6585cc2ecf35557f2ef556293ad1e07,Art,"Woodworking,OutdoorFurniture,DIYProjects,GardenDesign","outdoor furniture,woodworking plans,garden projects,DIY,building furniture,bench,table,patio",Enthusiast
1ca94afc2284a8cfef26ce8335c841b5,Self-Help,"CareerPlanning,CareerDevelopment,TeenGuidance,JobSearch","career guidance,job search,self-discovery,teen career,dream job,planning,work life,self-assessment",General
cd544a7e87f1a98fa9450e5b317f68aa,Biology,"Botany,Brewing,Plants,Beverages","beer,botany,hops,brewing,plants,beer ingredients,illustrated guide,botanical",Enthusiast
c3703f4145709bbeb867e25010403ce0,Medicine,"PainMedicine,Anesthesiology,MedicalProcedures,Complications","pain management,complications,procedures,interventional pain,anesthesia,medical guide,safety,clinical practice",Professional
b87c1f7bab3a754efb4e194670b292ca,Mathematics,"Geometry,Geodesics,MathematicalModeling,Topology","geodesics,sphere subdivision,mathematical geometry,polyhedra,spherical geometry,design,computational geometry,architecture",Academic
84c147ee6ae51803f019cf211a4ef7dc,Physics,"NuclearPhysics,ManhattanProject,Weapons,ScientificHistory","atomic bomb,Los Alamos,Manhattan Project,nuclear fission,physics primer,Robert Serber,weapon design,historical science",Academic
96b13c2f7ec131d1991f4a542db2baec,Business,"FinancialAccounting,CorporateFinance,AccountingPrinciples,FinancialStatements","financial accounting,corporate finance,accounting,balance sheet,income statement,cash flows,GAAP,financial reporting",Academic
b795b34a464650e802f9ecbdb5bc8a1e,Biology,"Botany,PlantTaxonomy,Nomenclature,Horticulture","plant names,botanical nomenclature,taxonomy,plant classification,scientific names,Latin names,botanical terminology,plant identification",Professional
196c1bf30f937f783448d27903f21b37,Artificial Intelligence,"Human-ComputerInteraction,AI,WorkDesign,UserExperience","human-computer interaction,artificial intelligence,work experience,UX design,human factors,cognitive ergonomics,low desire society,conference proceedings",Academic
552a65d1d81d03a884e07dd9911e3436,Art,"Desserts,Baking,Pastry,CookingTechniques","desserts,baking,recipes,sweets,pastry,cake,cookies,America's Test Kitchen",Enthusiast
2bf25e5dad43dac0e7418714a2b479b0,History,"IrishHistory,TheTroubles,PoliticalConflict,NorthernIreland","The Troubles,Belfast,Derry,Northern Ireland conflict,Irish history,civil rights,political violence,historical analysis",Academic
e6571db877abc3d05133835ae18fa696,Data Science,"SQL,DataAnalytics,Database,DataQuerying","SQL,data analytics,database queries,data extraction,data analysis,SQL queries,business intelligence,reporting",Professional
7737517003f5225bbdbf8c9d400022e1,Business,"BusinessLaw,SmallBusiness,Entrepreneurship,LegalGuide","small business law,legal guide,entrepreneurship,business formation,contracts,liability,intellectual property,business regulations",Enthusiast
8a18298bd61b594dd438dcd901eaeddb,Biology,"CannabisCultivation,Horticulture,PlantScience,Agriculture","cannabis growing,marijuana cultivation,hemp,gardening,plant care,hydroponics,strain selection,crop management",Enthusiast
21dc18f4370b69ba9162a612fe223fe0,Religion,"Mythology,ClassicalMythology,Folklore,Religion","mythology,Greek myths,Roman myths,Norse myths,legends,folklore,Bulfinch,classical literature",General
ad9f7a0ce27e26adafb86f2b7a23820e,Computer Science,"AndroidDevelopment,Kotlin,MobileApps,SoftwareEngineering","Android,Kotlin,app development,mobile apps,real-world apps,tutorial,Android Studio,programming",Professional
c3764c8c14a95f6209beca2f56ebc701,Philosophy,"AncientPhilosophy,Aristotle,Ethics,Metaphysics","Aristotle,philosophy,ethics,metaphysics,logic,politics,complete works,ancient Greek",Academic
a2e22eec133ce72376cbae766fc48a58,Literature,"Fantasy,GameofThrones,Worldbuilding,IllustratedHistory","Targaryen,Game of Thrones,George R.R. Martin,Westeros,fantasy history,dragon,illustrated,dynasties",General
49ed9381da4fb87b8794c1e929acb1dc,Art,"Printmaking,MixedMedia,TextileArt,Monoprint","gelli printing,monoprinting,fabric printing,art techniques,mixed media,printmaking,plate,creative",Enthusiast
3c9e8d4b12c055e5bd1479b2099e0de0,Biology,"Birding,FieldGuide,Ornithology,Wildlife","birds,field guide,identification,western North America,birding,David Sibley,illustrations,species",Enthusiast
f671d7af9a76d8033fc6864695bd9090,Business,"Salesforce,CRM,SalesManagement,BusinessSoftware","Salesforce,CRM,beginners,sales automation,cloud software,customer relationship,business tools,administration",Enthusiast
360fb59345786c7c07f53ed4f73ef1cf,Art,"KidsCooking,Cookbook,FamilyCooking,YouthCooking","kids cooking,recipes,young chefs,family meals,easy recipes,cooking basics,kid-friendly,America's Test Kitchen",General
e328d64e9268aea8e2c776ed921cb965,Literature,"AncientGreekLiterature,Letters,Satire,ClassicalWorks","Alciphron,ancient Greek,letters,satire,classical literature,illustrated works,complete works,literary collection",Academic
3cf7e444412677488dbf7a3ea9c5af65,Mathematics,"Geometry,Mathematics,TestPreparation,HighSchoolMath","geometry,math study guide,online practice,theorems,proofs,angles,shapes,test prep",Academic
a07e2ef5b97641ce4a2ef39117754daf,Finance,"CorporateFinance,FinancialModeling,Valuation,InvestmentBanking","corporate finance,financial modeling,valuation,capital budgeting,risk management,financial analysis,CFA,investment",Professional
7fca81e0857456369beff3d2b7a17b5a,Mathematics,"CodingTheory,LinearCodes,Combinatorics,InformationTheory","linear codes,coding theory,combinatorial designs,error-correcting codes,information theory,mathematics,cryptography,algebraic codes",Academic
d85434bff7044aae911ca536740d040e,Literature,"AncientGreekLiterature,Poetry,Mythology,ClassicalWorks","Parthenius,ancient Greek,poetry,mythological tales,classical literature,illustrated works,complete works,literary collection",Academic
bb34ba44a1900bf0b4eb9d762b077e84,Medicine,"Dermatology,SkinDiseases,ClinicalDiagnosis,MedicalReference","dermatology,skin conditions,diagnosis,treatment,rashes,skin cancer,clinical guide,medical text",Professional
39468595a2fcf0c0f6f4b0f6e5ff3ea0,Cybersecurity,"InformationSecurity,CISM,RiskManagement,SecurityManagement","CISM,information security,security management,risk management,IT governance,certification,audit,security review",Professional
c4af70855571cde24f09046d78c4538d,Literature,"LatinLiterature,Satire,Poetry,ClassicalWorks","Persius,Latin satire,poetry,classical literature,Roman literature,complete works,illustrated,literary collection",Academic
6e4b09b30fd48d90d947523caa07e9a3,Literature,"EnglishLiterature,Shakespeare,Drama,Plays","William Shakespeare,plays,sonnets,tragedy,comedy,history,complete works,illustrated",General
0ed01101223830c49f689127a6688f03,Art,"Beer,Brewing,Beverages,FoodPairing","beer,brewing,beer styles,craft beer,history,tasting,beer guide,food pairing",Enthusiast
e852162e2471bfca0803fff4a2ac373b,Self-Help,"Self-Improvement,LifeAdvice,PersonalGrowth,Wisdom","rules of life,personal development,self-help,wisdom,life philosophy,guidance,success,habits",General
21659af2e26ec5e2da2524f468c96e8e,History,"AmericanHistory,Presidents,PoliticalWritings,Biography","Theodore Roosevelt,presidential writings,American history,politics,conservation,speeches,letters,complete works",General
78066363689afc903d89256ebd5804d7,Engineering,"StructuralDynamics,EarthquakeEngineering,WindEngineering,StructuralAnalysis","structural dynamics,earthquake engineering,wind load,dynamic analysis,building design,seismic,civil engineering,structural response",Professional
3187b5aa516e39dc4483e796da956dc7,Education,"EducationalTechnology,GoogleClassroom,OnlineLearning,TeachingTools","Google Classroom,online teaching,distance learning,classroom management,educational technology,step-by-step guide,digital classroom,teacher guide",General
fc01d51ccfebaab0e75a6cb8e15b2c81,Travel,"CapeCod,Martha'sVineyard,Nantucket,TravelGuide","Cape Cod,Martha's Vineyard,Nantucket,travel guide,New England,beaches,attractions,vacation",General
